filename,store,date,total,items,raw_text
X51007846309.jpg,UNIHAKKA INTERNATIONAL SDN BHD,,,RM1.03 4 RM4.12 | RM1.88 1 RM1.88 | Total Amount: RM6.00 | GST @0%: RM0.00 | Nett Total: RM6.00 | CASH RM6.00 | SR = GST @0% 6.00 0.00,"UNIHAKKA INTERNATIONAL SDN BHD
171 Jun 2018 18:32

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18061102170340
Item Qty Total
SR 100100000015- Vegetable
RM1.03 4 RM4.12
SR 100100000056-Fried Noodle (S)
RM1.88 1 RM1.88

Total Amount: RM6.00
GST @0%: RM0.00
Nett Total: RM6.00

Payment Mode Amount
CASH RM6.00
Change RMO.00
GST Summary Amount(RM) Tax(RM)
SR = GST @0% 6.00 0.00

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice

Lae
"
X51007846309.jpg,UNIHAKKA INTERNATIONAL SDN BHD,,,RM1.03 4 RM4.12 | RM1.88 1 RM1.88 | Total Amount: RM6.00 | GST @0%: RM0.00 | Nett Total: RM6.00 | CASH RM6.00 | SR = GST @0% 6.00 0.00,"UNIHAKKA INTERNATIONAL SDN BHD
171 Jun 2018 18:32

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18061102170340
Item Qty Total
SR 100100000015- Vegetable
RM1.03 4 RM4.12
SR 100100000056-Fried Noodle (S)
RM1.88 1 RM1.88

Total Amount: RM6.00
GST @0%: RM0.00
Nett Total: RM6.00

Payment Mode Amount
CASH RM6.00
Change RMO.00
GST Summary Amount(RM) Tax(RM)
SR = GST @0% 6.00 0.00

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice

Lae
"
X51007846310.jpg,MOONLIGHT CAKE HOUSE SDN BHD 862725-U,18/06/11,,"Discount RM-0.20 | Discount RM-0.15 | Discount RM-0.23 | Discount RM-0.19 | Total (Incl GST, 0%) RN28.19 | Change RM1.80 | Discount RM1.46 | ST = 0% 5 28.19 0.00 | NS = 0% 0 0.00 0.00","MOONLIGHT CAKE HOUSE SDN BHD 862725-U
(GST Reg No: 001559298048)
No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya
81750 Johor Bahru, Johor. Tel No.: 07-387 3322
www. moonl ightcake.com

eee, neh te at an “aman, Seah pes ahd lt se 76 Seay ee sth eet me se ct Sam cht ar a sak tlm See Sn mY SS YS Me He Nm Sm rm Ap

Table + Counter
Invoice No: SP-nul 1-18/06/11-1019128
Date 11/08/2018 18:25:59

Payment Type: Cash
Member Number: 3000000100068587

et me es ee send Ph agin a AEN PD ee eM ems StS Mt eae Hap Fe ah et Pe Sem See ete ee Cem eS NL MN +n URN et Athen mim em RY aman,

TAKE AWAY

T-Dark Seed Grain Bread +4 1 RM4.15 ST
Discount RM-0.20
T-Green Tea Swiss Roll # 1  RM13.95 ST
Discount RM-0,.69
T-Polo butter milk +# | RM3.00 ST
Discount RM-0.15
T-Saha Bread ## : | RM4.60 ST
Discount RM-0.23
T-Walnut Multigrain ## 1 RM3,95 ST
Discount RM-0.19

Total (Incl GST, 0%) RN28.19

Rounding RMO.01

Grand Total IRMZ8. 20

Total Paid RM30 .00
Change RM1.80

Discount Summary
Discount RM1.46

GST Summary

GST Summary Item Amount(RM) GST(RM)
ST = 0% 5 28.19 0.00

NS = 0% 0 0.00 0.00

nae etn He ee et niet ere ce St
"
X51007846310.jpg,MOONLIGHT CAKE HOUSE SDN BHD 862725-U,18/06/11,,"Discount RM-0.20 | Discount RM-0.15 | Discount RM-0.23 | Discount RM-0.19 | Total (Incl GST, 0%) RN28.19 | Change RM1.80 | Discount RM1.46 | ST = 0% 5 28.19 0.00 | NS = 0% 0 0.00 0.00","MOONLIGHT CAKE HOUSE SDN BHD 862725-U
(GST Reg No: 001559298048)
No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya
81750 Johor Bahru, Johor. Tel No.: 07-387 3322
www. moonl ightcake.com

eee, neh te at an “aman, Seah pes ahd lt se 76 Seay ee sth eet me se ct Sam cht ar a sak tlm See Sn mY SS YS Me He Nm Sm rm Ap

Table + Counter
Invoice No: SP-nul 1-18/06/11-1019128
Date 11/08/2018 18:25:59

Payment Type: Cash
Member Number: 3000000100068587

et me es ee send Ph agin a AEN PD ee eM ems StS Mt eae Hap Fe ah et Pe Sem See ete ee Cem eS NL MN +n URN et Athen mim em RY aman,

TAKE AWAY

T-Dark Seed Grain Bread +4 1 RM4.15 ST
Discount RM-0.20
T-Green Tea Swiss Roll # 1  RM13.95 ST
Discount RM-0,.69
T-Polo butter milk +# | RM3.00 ST
Discount RM-0.15
T-Saha Bread ## : | RM4.60 ST
Discount RM-0.23
T-Walnut Multigrain ## 1 RM3,95 ST
Discount RM-0.19

Total (Incl GST, 0%) RN28.19

Rounding RMO.01

Grand Total IRMZ8. 20

Total Paid RM30 .00
Change RM1.80

Discount Summary
Discount RM1.46

GST Summary

GST Summary Item Amount(RM) GST(RM)
ST = 0% 5 28.19 0.00

NS = 0% 0 0.00 0.00

nae etn He ee et niet ere ce St
"
X51007846321.jpg,"ho,o20",05/06/2915,,CHICKEN Black Pepper 2@18.80 37.60 | Chic PASTA w Tomato 1014.80 14.88 | LEMON TEA 105.88 5.80 | Mashed Potato 165.00 5.06 | MIXED COMBO 1036.88 36.88 | MOJITO 100.00 6.80 | Seafood PASTA w 1015.88 15.88 | S 3-10TAL 128.66 | DISCOUNT 20.08 % 16.76 | AN SUS TMENT 6.81,"ho,o20

CHEF HENRY RIBS HOUSE
( JM0828301-X ) |
4, Jalan Kebudayaan 1
Taman Universiti 81300, Skudai
TEL: 816-7657219
Invoice No: 661855

me ee cme eee te om ee Nh eta meme meme mm mmm ne mesa meme

AMT (RM)
CHICKEN Black Pepper 2@18.80 37.60

Sauce

me

Chic PASTA w Tomato 1014.80 14.88
GREEN TEA 164.88 4,80
LEMON TEA 105.88 5.80
Mashed Potato 165.00 5.06
MIXED COMBO 1036.88 36.88
MOJITO 100.00 6.80
Seafood PASTA w 1015.88 15.88
G/OiL-LESS SPICY

S 3-10TAL 128.66
DISCOUNT 20.08 % 16.76
AN SUS TMENT 6.81
TOTAL (RH) : 1035.85
CASH (RM) : 206 .6€
CHANGE (RM) : OF laa

QUANTITY COUNT :
21:07:88 05/06/2915 2
Thank You,Please Come Agaial!
"
X51007846321.jpg,"ho,o20",05/06/2915,,CHICKEN Black Pepper 2@18.80 37.60 | Chic PASTA w Tomato 1014.80 14.88 | LEMON TEA 105.88 5.80 | Mashed Potato 165.00 5.06 | MIXED COMBO 1036.88 36.88 | MOJITO 100.00 6.80 | Seafood PASTA w 1015.88 15.88 | S 3-10TAL 128.66 | DISCOUNT 20.08 % 16.76 | AN SUS TMENT 6.81,"ho,o20

CHEF HENRY RIBS HOUSE
( JM0828301-X ) |
4, Jalan Kebudayaan 1
Taman Universiti 81300, Skudai
TEL: 816-7657219
Invoice No: 661855

me ee cme eee te om ee Nh eta meme meme mm mmm ne mesa meme

AMT (RM)
CHICKEN Black Pepper 2@18.80 37.60

Sauce

me

Chic PASTA w Tomato 1014.80 14.88
GREEN TEA 164.88 4,80
LEMON TEA 105.88 5.80
Mashed Potato 165.00 5.06
MIXED COMBO 1036.88 36.88
MOJITO 100.00 6.80
Seafood PASTA w 1015.88 15.88
G/OiL-LESS SPICY

S 3-10TAL 128.66
DISCOUNT 20.08 % 16.76
AN SUS TMENT 6.81
TOTAL (RH) : 1035.85
CASH (RM) : 206 .6€
CHANGE (RM) : OF laa

QUANTITY COUNT :
21:07:88 05/06/2915 2
Thank You,Please Come Agaial!
"
X51007846325.jpg,Heees a,02/06/18,"25,85",CHANGE 24.15,"Heees a

DE LUXE CIRCLE FRESH MART SON BHD
(Mutiara Rini 16)
Co Reg No:797887-W GST No.001507647488
No, 8¢&91, Jalan Utarna,
Taman Mutia Rini, 81300 Skudai, Johor.
: Tel:016-7780546

Ot USL aN Reh 5 Meme trate se tan nb estamos malatid pemonaneene 6 poronch as seh oh hi marae ptr tn cet mem ae Ik wt mt gett ee at ALS eon terete te tse te cts

MT161201806020100 02/06/18 02:29:13 pm
Cashier: K Lechum 02/06/18 02:29:34 pm
Coca-Cola 320ml
9555589200385 1.4074 1.40 2
F&N Gotcha Buggy 75ml
3853815002880 O,95*1 O95 Z£
King Oyster Mushroom -Unit #éax -Unit
5936489102000 3.50*1 3.50 2
LKK Kum Chun Oyster Sauce 770g
078895129042 5.6571 B65 2
Whole Chicken #4 |
2006031014359 10.99*1.306 14.35 2
ITEM: & Total 25.85
QTY: 5 ROUNDING 0,00
TOTAL SAVING: 0.00 TOTAL 25,85
TENDER
Cash 50,00
CHANGE 24.15
GST Analysis Goods Tax Amount
S = 6% 0,00 6,00
Z= 0% 25,85 G,00

MEMBER 0000036581 Points Earned: 25
Member; WONG SHOO YUEN
*Thank You, See You Again ||
*Custamer Care Line : 012-7092889
*custamerservice@deluxegraups.com
"
X51007846325.jpg,Heees a,02/06/18,"25,85",CHANGE 24.15,"Heees a

DE LUXE CIRCLE FRESH MART SON BHD
(Mutiara Rini 16)
Co Reg No:797887-W GST No.001507647488
No, 8¢&91, Jalan Utarna,
Taman Mutia Rini, 81300 Skudai, Johor.
: Tel:016-7780546

Ot USL aN Reh 5 Meme trate se tan nb estamos malatid pemonaneene 6 poronch as seh oh hi marae ptr tn cet mem ae Ik wt mt gett ee at ALS eon terete te tse te cts

MT161201806020100 02/06/18 02:29:13 pm
Cashier: K Lechum 02/06/18 02:29:34 pm
Coca-Cola 320ml
9555589200385 1.4074 1.40 2
F&N Gotcha Buggy 75ml
3853815002880 O,95*1 O95 Z£
King Oyster Mushroom -Unit #éax -Unit
5936489102000 3.50*1 3.50 2
LKK Kum Chun Oyster Sauce 770g
078895129042 5.6571 B65 2
Whole Chicken #4 |
2006031014359 10.99*1.306 14.35 2
ITEM: & Total 25.85
QTY: 5 ROUNDING 0,00
TOTAL SAVING: 0.00 TOTAL 25,85
TENDER
Cash 50,00
CHANGE 24.15
GST Analysis Goods Tax Amount
S = 6% 0,00 6,00
Z= 0% 25,85 G,00

MEMBER 0000036581 Points Earned: 25
Member; WONG SHOO YUEN
*Thank You, See You Again ||
*Custamer Care Line : 012-7092889
*custamerservice@deluxegraups.com
"
X51007846326.jpg,[1060 257,6/1/2018,10.30,GST @0% 0.00 | ROUNDING ADJ 0.00 | TOTALAMOUNT — 10.30 | CASH ; 11.00 | CHANGE AMT 0.70 | SR 10.30 0.00,"[1060 257
LEMON TREE RESTAURANT

JTJ FOODS SDN BHD
(1179227A)
GST 001085747200
No 3, Jalan Permas 10/8,
Bandar Baru Perrnas Jaya, 81750 Masai, Johor
07 3823455

SIMPLIFIED TAX INVOICE

INVOIGENO  ©S00014/69
INVOICE DAIE: 6/1/2018 6:42:02 PM

WAITER: Vanessa
Funkbie Pax 7 Table
Goe

detec cert

CUST #: C0001
NAMIc: CASH

QTY DESCRIPTION AMT
7X 205. MeeMamak @9.80 980SR_
1 x X1-SkyY JUICE @0.50 0.50 SR
Ise
SUB TOTAL 10.30
GST @0% 0.00
ROUNDING ADJ 0.00
TOTALAMOUNT — 10.30
CASH ; 11.00
CHANGE AMT 0.70
ITEM COUNT: 2
GST Summary Amount Tax
SR 10.30 0.00
Total dd 0.30 0.00 00

THANKYOU FOR YOUR PATRONAGE
ras PLEASE COME AGAIN
LIKE US ON FACEBOOK

"
X51007846326.jpg,[1060 257,6/1/2018,10.30,GST @0% 0.00 | ROUNDING ADJ 0.00 | TOTALAMOUNT — 10.30 | CASH ; 11.00 | CHANGE AMT 0.70 | SR 10.30 0.00,"[1060 257
LEMON TREE RESTAURANT

JTJ FOODS SDN BHD
(1179227A)
GST 001085747200
No 3, Jalan Permas 10/8,
Bandar Baru Perrnas Jaya, 81750 Masai, Johor
07 3823455

SIMPLIFIED TAX INVOICE

INVOIGENO  ©S00014/69
INVOICE DAIE: 6/1/2018 6:42:02 PM

WAITER: Vanessa
Funkbie Pax 7 Table
Goe

detec cert

CUST #: C0001
NAMIc: CASH

QTY DESCRIPTION AMT
7X 205. MeeMamak @9.80 980SR_
1 x X1-SkyY JUICE @0.50 0.50 SR
Ise
SUB TOTAL 10.30
GST @0% 0.00
ROUNDING ADJ 0.00
TOTALAMOUNT — 10.30
CASH ; 11.00
CHANGE AMT 0.70
ITEM COUNT: 2
GST Summary Amount Tax
SR 10.30 0.00
Total dd 0.30 0.00 00

THANKYOU FOR YOUR PATRONAGE
ras PLEASE COME AGAIN
LIKE US ON FACEBOOK

"
X51007846350.jpg,AO6 ASO,16/06/2018,,Total Sales (Excluding GST) : 14.20 | Discount : 0.00 | Total GST : 0.00 | Rounding : 0.00 | CASH : 20.20 | Change : 6.00 | SRO 0 14.20 0.00 | __fotals 14.20 0.00,"AO6 ASO

PASARAYA CINWA SDN BHD
(1113440A)

NO,6, 8, 10& 12 JALAN PERMAS 4/3
BANDAR BARU PERMAS JAYA,
81750 JOHOR BAHRU, JOHOR,

TEL: 07-3881722 FAX : 07-3873971
GST ID : 000931172352

DAR INVOIGE
Doc No. . CS01076695 Date: 16/06/2018
Cashier > JULIANA Time: 09:40:00
Salesperson © JULIANA Ref.:

et a em hata teat Tt tt yt ¢ ary A hs Dh Ae DANA Leh ek, “Ste neon ice vt en htm Ait i At nd tr Bh ket de «Hb day bem WANN 6 syed He. henley when

(G8T) (GST)

jtem Oty S/Price S/Price == Amount Tax
O55782104250( = { 2.50 2.50 2.50 SRO
YELLOW ROCK SUGAR 2503
2200056 1 2.80 2.80 2.80 SRO
GREEN BEAN. - 280G
S5568g420000€ 4 8.80 8.90 8.90 SRO
ROYAL UMBRELLA BERAS WANGI 1KG
Tata hy rn
Total Sales (Excluding GST) : 14.20
Discount : 0.00
Total GST : 0.00
Rounding : 0.00
Total Sales (Inclusive of GST) : 14,20
CASH : 20.20
Change : 6.00

GST SUMMARY
Tax Code 4  Amt(RM) Tax (RM)

NE ar tdathln RE ee ae

SRO 0 14.20 0.00
__fotals 14.20 0.00

Ah tae thn ati. aise ae

GOODS SOLD ARE NOT RETURNABLE, THANK YOU
“RE-PRINT **
"
X51007846350.jpg,AO6 ASO,16/06/2018,,Total Sales (Excluding GST) : 14.20 | Discount : 0.00 | Total GST : 0.00 | Rounding : 0.00 | CASH : 20.20 | Change : 6.00 | SRO 0 14.20 0.00 | __fotals 14.20 0.00,"AO6 ASO

PASARAYA CINWA SDN BHD
(1113440A)

NO,6, 8, 10& 12 JALAN PERMAS 4/3
BANDAR BARU PERMAS JAYA,
81750 JOHOR BAHRU, JOHOR,

TEL: 07-3881722 FAX : 07-3873971
GST ID : 000931172352

DAR INVOIGE
Doc No. . CS01076695 Date: 16/06/2018
Cashier > JULIANA Time: 09:40:00
Salesperson © JULIANA Ref.:

et a em hata teat Tt tt yt ¢ ary A hs Dh Ae DANA Leh ek, “Ste neon ice vt en htm Ait i At nd tr Bh ket de «Hb day bem WANN 6 syed He. henley when

(G8T) (GST)

jtem Oty S/Price S/Price == Amount Tax
O55782104250( = { 2.50 2.50 2.50 SRO
YELLOW ROCK SUGAR 2503
2200056 1 2.80 2.80 2.80 SRO
GREEN BEAN. - 280G
S5568g420000€ 4 8.80 8.90 8.90 SRO
ROYAL UMBRELLA BERAS WANGI 1KG
Tata hy rn
Total Sales (Excluding GST) : 14.20
Discount : 0.00
Total GST : 0.00
Rounding : 0.00
Total Sales (Inclusive of GST) : 14,20
CASH : 20.20
Change : 6.00

GST SUMMARY
Tax Code 4  Amt(RM) Tax (RM)

NE ar tdathln RE ee ae

SRO 0 14.20 0.00
__fotals 14.20 0.00

Ah tae thn ati. aise ae

GOODS SOLD ARE NOT RETURNABLE, THANK YOU
“RE-PRINT **
"
X51007846353.jpg,Nobae2,16/06/2018,,Sub Total RM 28.15 | Less Discount: 0.00 | Round: 0.00 | Total Due (GST Inc): 28.15 | Paid: Cash : 50.00 | Change: 21.85,"Nobae2
THE: TOAST £&B SDN BHD (965752-T)
LOT 2110&2111 JALAN PERMAS UTARA
BANDAR BARU PERMAS
81750 JOHOR BAHRU JOHOR
Tel: 07-3886880
GST ID No. 002069884928

TAX INVOICE

seit st Seta tee mre tel

PS§3418065765 16/06/2018
S/P: POS1 Loc: PMS
Walk In

T able:|

tem Qty U.Price Disc Amount RM
230 MONGOLIA CHICKEN
i 9.40 0.00 9.405
101 BUTTER KAYA
‘| 2.35 0.00 2.35 5
205 MEE: HUN KUEY
| 8.00 0.00 8.00 $
412 NESLO (ICE)
""| 4.25 0.00 4.255
432 HONEY RED TEA (ICE)
‘ 4.15 0.00 4.155
Total Items: 5
Sub Total RM 28.15
Less Discount: 0.00
Round: 0.00

Total Due (GST Inc): 28.15
Paid: Cash : 50.00
Change: 21.85
S:GST(O%): 28.15 900

24 |

Plaase Come Again!

16/06/2018 06:18:49 pm
"
X51007846353.jpg,Nobae2,16/06/2018,,Sub Total RM 28.15 | Less Discount: 0.00 | Round: 0.00 | Total Due (GST Inc): 28.15 | Paid: Cash : 50.00 | Change: 21.85,"Nobae2
THE: TOAST £&B SDN BHD (965752-T)
LOT 2110&2111 JALAN PERMAS UTARA
BANDAR BARU PERMAS
81750 JOHOR BAHRU JOHOR
Tel: 07-3886880
GST ID No. 002069884928

TAX INVOICE

seit st Seta tee mre tel

PS§3418065765 16/06/2018
S/P: POS1 Loc: PMS
Walk In

T able:|

tem Qty U.Price Disc Amount RM
230 MONGOLIA CHICKEN
i 9.40 0.00 9.405
101 BUTTER KAYA
‘| 2.35 0.00 2.35 5
205 MEE: HUN KUEY
| 8.00 0.00 8.00 $
412 NESLO (ICE)
""| 4.25 0.00 4.255
432 HONEY RED TEA (ICE)
‘ 4.15 0.00 4.155
Total Items: 5
Sub Total RM 28.15
Less Discount: 0.00
Round: 0.00

Total Due (GST Inc): 28.15
Paid: Cash : 50.00
Change: 21.85
S:GST(O%): 28.15 900

24 |

Plaase Come Again!

16/06/2018 06:18:49 pm
"
X51007846355.jpg,Ko bow,17/06/2018,"8,96",CASH 50.00 | Item Count 2 Change Amt 41.05,"Ko bow
AEON CO. (M) BHD (126926-H)
3RD FLR, AEON TAMAN MALURI SC
JLN JEJAKA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR
BST ID + 002017394688
SHOPPING HOURS

SUN=THUs 1000 HRS ~ 2200 HRS
FRI-SAT: 1000 HRS ~ 2300 HRS
1x 000000416405 2.835R
SAKURA WALNUT B
Ix 000000416993 6. 135R
GRAIN & SEEDS B
— Sub-total 8.96
~ Total Sales Incl GST 8,96
Rounding Adj 0,01
Tota) After Adj Incl GST B.95
CASH 50.00
Item Count 2 Change Amt 41.05
Invoice No: 2018061710130220258
GST Summary Amount Tax
SR @ Of 8,96 0,00
Total 8,96 0,00
17/06/2018 18:35 1013 022 0220258

0305103 NORSUHATLA BINTI ABD RASHID

AEON Stamps Loyalty Program ‘Product(s)”
sold are neither exchangeable nor
refundable

AEQN TEBRAU CITY
TEL 1-300-80-AEON (2366)
THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

IL

Mt
"
X51007846355.jpg,Ko bow,17/06/2018,"8,96",CASH 50.00 | Item Count 2 Change Amt 41.05,"Ko bow
AEON CO. (M) BHD (126926-H)
3RD FLR, AEON TAMAN MALURI SC
JLN JEJAKA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR
BST ID + 002017394688
SHOPPING HOURS

SUN=THUs 1000 HRS ~ 2200 HRS
FRI-SAT: 1000 HRS ~ 2300 HRS
1x 000000416405 2.835R
SAKURA WALNUT B
Ix 000000416993 6. 135R
GRAIN & SEEDS B
— Sub-total 8.96
~ Total Sales Incl GST 8,96
Rounding Adj 0,01
Tota) After Adj Incl GST B.95
CASH 50.00
Item Count 2 Change Amt 41.05
Invoice No: 2018061710130220258
GST Summary Amount Tax
SR @ Of 8,96 0,00
Total 8,96 0,00
17/06/2018 18:35 1013 022 0220258

0305103 NORSUHATLA BINTI ABD RASHID

AEON Stamps Loyalty Program ‘Product(s)”
sold are neither exchangeable nor
refundable

AEQN TEBRAU CITY
TEL 1-300-80-AEON (2366)
THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

IL

Mt
"
X51007846357.jpg,‘he £ :,01/06/2018,,,"‘he £ :

KEDAT RUNCIT ZBK
NO. 17. JALAN PERHAS 1/7,
BANDAR BARU PERHAS JAYA.
81750, NASAI
(GST :001019043840)
TAR INVOTCE

#195360 01/06/2018 6:31
01 CLERKOI 860000
INVOICE NO : 052949

4B TL L+
2x 1.00 RiW2Z.00 2
#RUNCIT ms
1x 7.80 R780 7
¥RUNCTT
dx 2.20 RNS. 66 7
*RUNCTT | _
1x 1.80 RH. 80 2+
*RUNCTT
2x 4.50 RHO. GO Z
*RUNCTT
lx 14. 06 RH14.00 Z
SRUNCL] |
SUBTOTAL Rtid3. 40
ZERG TAX Ail RN43. 40
0% 2 RG. 60

2 TEN ANT ad3. 40

mee mares like TG Tae HR

TTL CASH RHAS. 40
"
X51007846357.jpg,‘he £ :,01/06/2018,,,"‘he £ :

KEDAT RUNCIT ZBK
NO. 17. JALAN PERHAS 1/7,
BANDAR BARU PERHAS JAYA.
81750, NASAI
(GST :001019043840)
TAR INVOTCE

#195360 01/06/2018 6:31
01 CLERKOI 860000
INVOICE NO : 052949

4B TL L+
2x 1.00 RiW2Z.00 2
#RUNCIT ms
1x 7.80 R780 7
¥RUNCTT
dx 2.20 RNS. 66 7
*RUNCTT | _
1x 1.80 RH. 80 2+
*RUNCTT
2x 4.50 RHO. GO Z
*RUNCTT
lx 14. 06 RH14.00 Z
SRUNCL] |
SUBTOTAL Rtid3. 40
ZERG TAX Ail RN43. 40
0% 2 RG. 60

2 TEN ANT ad3. 40

mee mares like TG Tae HR

TTL CASH RHAS. 40
"
X51007846358.jpg,ho 602,,72.00,10% Srv Chg: 2.55 | Total: . 28.02 | Jotal: 28.00 | Paid: 100.00 | CASH 100.00 | S=GST @0%: 28.02 0.00 | Z=GST @0%: 0.00 0.00,"ho 602

OLD TOWN WHITE COFFE
EXQUISITE GARDEN SDN BHD
(JM 809642-A)
LOT NO R134,Giant Hypermarket Plentong
Nos, Jalan Masai Lama
81750 Masai. Johor Bahru
TEL : +607-3536960
OUTLET: Jt] GIANT PLENTONG

a

GST 1D:000750002176

2 COUNTER 4004 ANICA

bn emt tne ah stn. hae fete Sieh a one beh Mtl Men mA hain mms em ee $n sh fae INA tench me Sem at Leta + et Nn Ya Me AO wert amet Os aha Oe Rem Lette, tn

Check :21063 Cover: |
03 Jun 18 03:07:32 PH

Table:63 / 1

ee erent, Aten Ante, tte Hit A mma ath ekg Ah me ht Ate Bene ma SiR En sh Be Sa he

-oooe Dine. In ss---

1 SN2Z Soup Pan Mee 10.90 $
1 STé8 12.97 §
i SN& Sp Nod Special S
| WOT (C) WO S
} VAS French Fries Bkt 4.15 §
Total: 28.02
Rounding: 0.02-
Total: 23.00
Subtotal : 29.47
10% Srv Chg: 2.55
GST INCLUSIVE 0.00 *
Total: . 28.02
Rounding: 0 .02-
Jotal: 28.00
Paid: 100.00
CASH 100.00
Change Due: 72.00

~---A003 CLOSED 03 Jun 168 03:34:54 Ph---

THANK YQU
PLEASE COME AGAIN
GST @O% included in total

GSTSummary AmountCRM) GSTCRM)
S=GST @0%: 28.02 0.00
Z=GST @0%: 0.00 0.00
"
X51007846358.jpg,ho 602,,72.00,10% Srv Chg: 2.55 | Total: . 28.02 | Jotal: 28.00 | Paid: 100.00 | CASH 100.00 | S=GST @0%: 28.02 0.00 | Z=GST @0%: 0.00 0.00,"ho 602

OLD TOWN WHITE COFFE
EXQUISITE GARDEN SDN BHD
(JM 809642-A)
LOT NO R134,Giant Hypermarket Plentong
Nos, Jalan Masai Lama
81750 Masai. Johor Bahru
TEL : +607-3536960
OUTLET: Jt] GIANT PLENTONG

a

GST 1D:000750002176

2 COUNTER 4004 ANICA

bn emt tne ah stn. hae fete Sieh a one beh Mtl Men mA hain mms em ee $n sh fae INA tench me Sem at Leta + et Nn Ya Me AO wert amet Os aha Oe Rem Lette, tn

Check :21063 Cover: |
03 Jun 18 03:07:32 PH

Table:63 / 1

ee erent, Aten Ante, tte Hit A mma ath ekg Ah me ht Ate Bene ma SiR En sh Be Sa he

-oooe Dine. In ss---

1 SN2Z Soup Pan Mee 10.90 $
1 STé8 12.97 §
i SN& Sp Nod Special S
| WOT (C) WO S
} VAS French Fries Bkt 4.15 §
Total: 28.02
Rounding: 0.02-
Total: 23.00
Subtotal : 29.47
10% Srv Chg: 2.55
GST INCLUSIVE 0.00 *
Total: . 28.02
Rounding: 0 .02-
Jotal: 28.00
Paid: 100.00
CASH 100.00
Change Due: 72.00

~---A003 CLOSED 03 Jun 168 03:34:54 Ph---

THANK YQU
PLEASE COME AGAIN
GST @O% included in total

GSTSummary AmountCRM) GSTCRM)
S=GST @0%: 28.02 0.00
Z=GST @0%: 0.00 0.00
"
X51007846360.jpg,M0606 |,,,Total Including Ost Oe 46.20 | Rounding 0.00 | Cash - safePay -100.00 | GST SR-O 0% 45.20 0.00 | Amt. Excl. GST 45.20,"M0606 |

TKANO HANDEL SDN BHD
(1074617K)

IKE& Tebrau
No. 33, Jalan Harmonium
Taman Desa Tebrau
81100 dohor Bahru
GST No. : 000115154944

co me Me eS Lr orm ae a, YM ON Th RA SN ld Rs, Mh Dd Dl ASA AIOE IA SNR LER BORN AORN LA Ol Med Gn te ONS date anda mtn

Slip: oooovdo1oz000120991 =i it”
a

Trans: 602120917 Staff: 98052
HESS Let Amount TX
598314504 Soft Bun

2 pc @ 0.90 1,80 SR-0
599912000 Mushroom 3.90 SR-0
498314524 Add-On C 4.20 SR-0
99913501 Chicken 4.20 SR-0
999900369 15 Meath 14.10 SR-0
598314505 Minidish 0.40 SR-0
999900372 Soft Drink

2 glass @ 1,80 3.60 SR-0
Total Including Ost Oe 46.20
Rounding 0.00
Total Reunded 4G 20
Cash - safePay -100.00
Change 53 80

Rees LA eth OO Se HORN IO SL SR Mn RRS PER A A te Se AR NY AO AR SR IN SN PU Mt LG NA A I EP Pre NS

GST SR-O 0% 45.20 0.00
Amt. Excl. GST 45.20

FOR eee RE EN em LTA IN NE NE OEY A Ty ocak Ste Si PA Race RT OS ph OI Ar SD et ERY BN Ged Li SD a A SR it AOE Da ee Pe
IEE meting EAE Atte TIE AD AL, A VE Pad LES GCOS Jy GLa ng iN HR nd ALS IE HOG oD GEA LILES DY DED MARTY RL PMO EE NE UAE A VG a A a

data sso nn: ture sm, es seus tone wus eaeg See we SDV Teese ENA Ware tm: pur prod ba ane cove Seon inca ave ed soee Vl ern tonal em tow Daw ama oe aR Daca

Thank you. Please come again,
"
